voltage;INa, Ito, ICaL, IKr;IKs, IK1, INaCa, INaK;INab, ICab, IKb, IpCa;INalate,NA,NA,NA
;-87.68485260009766;-0.0026644521858543158,-2.514635468742199e-7,-1.8494348807962524e-7,-0.00008817384514259174;-2.597993598030257e-9,-0.00253455457277596,-0.05259912461042404,0.09531078487634659;-0.017242716625332832,-0.019467541947960854,-1.6552363035771123e-7,0.00009770709584699944;-0.00009519707236904651,0,0,0
;-87.68492889404297;-0.0026644340250641108,-2.5278541215811856e-7,-1.849449517976609e-7,-0.00008862503455020487;-2.5956146121330903e-9,-0.0025478629395365715,-0.05258464813232422,0.09531067311763763;-0.017242727801203728,-0.019467558711767197,-1.663912883032026e-7,0.000097696203738451;-0.00009520891035208479,0,0,0
;-87.68501281738281;-0.0026644100435078144,-2.542392394389026e-7,-1.8494640130484186e-7,-0.00008912231714930385;-2.5932473945999845e-9,-0.0025625021662563086,-0.05257023125886917,0.09531058371067047;-0.01724274270236492,-0.019467579200863838,-1.6734577457100386e-7,0.00009768531162990257;-0.00009522056643618271,0,0,0
;-87.68510437011719;-0.002664381405338645,-2.5582500029486255e-7,-1.8494787923373224e-7,-0.0000896657002158463;-2.59089194543094e-9,-0.0025784724857658148,-0.052555762231349945,0.09531056880950928;-0.017242759466171265,-0.01946759782731533,-1.6838686178743956e-7,0.00009767442679731175;-0.00009523212065687403,0,0,0
;-87.6851806640625;-0.0026643613819032907,-2.5714692242218007e-7,-1.8494927189749433e-7,-0.00009011651127366349;-2.588543157600043e-9,-0.00259178108535707,-0.0525413379073143,0.09531042724847794;-0.01724277250468731,-0.019467616453766823,-1.692544913112215e-7,0.00009766354924067855;-0.00009524390770820901,0,0,0
;-87.68525695800781;-0.002664343686774373,-2.584688445494976e-7,-1.8495069298296585e-7,-0.00009056721319211647;-2.5862036956425527e-9,-0.002605090383440256,-0.05252690240740776,0.09531029313802719;-0.017242787405848503,-0.019467633217573166,-1.7012212083500344e-7,0.00009765265713213012;-0.00009525568748358637,0,0,0
;-87.68533325195312;-0.0026643266901373863,-2.5979088036365283e-7,-1.849521424901468e-7,-0.00009101781324716285;-2.583874447736889e-9,-0.002618399215862155,-0.052512481808662415,0.09531023353338242;-0.0172427985817194,-0.01946764998137951,-1.7098963667194766e-7,0.00009764178685145453;-0.00009526745998300612,0,0,0
;-87.6854248046875;-0.0026642971206456423,-2.613767549064505e-7,-1.8495359199732775e-7,-0.00009156073065241799;-2.581559188641336e-9,-0.002634370233863592,-0.05249807611107826,0.09531015902757645;-0.01724281534552574,-0.019467668607831,-1.7203079494265694e-7,0.00009763091657077894;-0.00009527899965178221,0,0,0
;-87.68550872802734;-0.0026642733719199896,-2.6283069587407226e-7,-1.849549562393804e-7,-0.00009205726382788271;-2.57925147906235e-9,-0.002649010857567191,-0.05248365178704262,0.09531007707118988;-0.017242832109332085,-0.019467687234282494,-1.729850112042186e-7,0.00009762006811797619;-0.00009529061208013445,0,0,0
;-87.68558502197266;-0.0026642552111297846,-2.641528169533558e-7,-1.8495630627057835e-7,-0.00009250750008504838;-2.5769515410445365e-9,-0.0026623199228197336,-0.05246920511126518,0.09530994296073914;-0.01724284142255783,-0.019467703998088837,-1.7385261230629112e-7,0.0000976091978373006;-0.00009530237730359659,0,0,0
;-87.68566131591797;-0.0026642342563718557,-2.654749096109299e-7,-1.8495771314519516e-7,-0.00009295762720284984;-2.5746613729893397e-9,-0.0026756294537335634,-0.052454859018325806,0.09530990570783615;-0.017242852598428726,-0.01946772076189518,-1.7472019919750892e-7,0.00009759834210854024;-0.00009531412069918588,0,0,0
;-87.68574523925781;-0.0026642109733074903,-2.6692896426538937e-7,-1.849591626523761e-7,-0.00009345380385639146;-2.572382529208994e-9,-0.002690270310267806,-0.05244048312306404,0.0953097864985466;-0.01724286749958992,-0.019467739388346672,-1.756745149350536e-7,0.00009758748637977988;-0.00009532575495541096,0,0,0
;-87.68582153320312;-0.0026641914155334234,-2.6825114218809176e-7,-1.8496051268357405e-7,-0.00009390369814354926;-2.570111679034426e-9,-0.0027035800740122795,-0.05242610350251198,0.09530974179506302;-0.017242882400751114,-0.019467752426862717,-1.7654208761541668e-7,0.00009757663065101951;-0.00009533747652312741,0,0,0
;-87.68590545654297;-0.0026641672011464834,-2.697052821076795e-7,-1.849619479799003e-7,-0.00009439964924240485;-2.5678523751793136e-9,-0.002718220930546522,-0.0524117536842823,0.09530967473983765;-0.017242899164557457,-0.019467772915959358,-1.774963607203972e-7,0.00009756578947417438;-0.00009534908167552203,0,0,0
;-87.68598937988281;-0.0026641443837434053,-2.711594220272673e-7,-1.8496334064366238e-7,-0.00009489547664998099;-2.5656026192422132e-9,-0.002732862252742052,-0.05239737406373024,0.0953095555305481;-0.017242910340428352,-0.01946779154241085,-1.7845063382537774e-7,0.00009755493374541402;-0.00009536067227600142,0,0,0
;-87.68606567382812;-0.00266412366181612,-2.7248168521509797e-7,-1.8496470488571504e-7,-0.00009534500713925809;-2.5633604128216803e-9,-0.002746172482147813,-0.052383024245500565,0.09530945867300034;-0.017242923378944397,-0.019467810168862343,-1.793181922948861e-7,0.00009754410712048411;-0.00009537240111967549,0,0,0
;-87.68614959716797;-0.0026641010772436857,-2.739358819781046e-7,-1.8496605491691298e-7,-0.00009584060171619058;-2.5611297527206034e-9,-0.002760813571512699,-0.0523686446249485,0.09530937671661377;-0.01724293641746044,-0.019467828795313835,-1.8027232329131948e-7,0.00009753328049555421;-0.00009538398444419727,0,0,0
;-87.68622589111328;-0.0026640803553164005,-2.7525823043106357e-7,-1.8496741915896564e-7,-0.00009628991392673925;-2.558906198046884e-9,-0.002774124266579747,-0.052354294806718826,0.095309317111969;-0.017242951318621635,-0.019467845559120178,-1.8113985333911842e-7,0.0000975224538706243;-0.00009539567690808326,0,0,0
;-87.68631744384766;-0.0026640510186553,-2.7684438919095555e-7,-1.8496885445529188e-7,-0.00009683139069238678;-2.5566957440048554e-9,-0.00279009691439569,-0.052339937537908554,0.09530921280384064;-0.01724296621978283,-0.01946786604821682,-1.8218091213384469e-7,0.00009751161996973678;-0.0000954070856096223,0,0,0
;-87.68639373779297;-0.002664033090695739,-2.781667944873334e-7,-1.8497016185392567e-7,-0.0000972804773482494;-2.55449084107795e-9,-0.0028034080751240253,-0.052325647324323654,0.09530916810035706;-0.017242979258298874,-0.019467882812023163,-1.8304834270566062e-7,0.00009750079334480688;-0.00009541877807350829,0,0,0
;-87.68647766113281;-0.002664008643478155,-2.796211617805966e-7,-1.8497155451768776e-7,-0.00009777555533219129;-2.5522974844705004e-9,-0.00281805032864213,-0.052311282604932785,0.0953090563416481;-0.017242996022105217,-0.019467901438474655,-1.840026584432053e-7,0.0000974899812717922;-0.00009543034684611484,0,0,0
;-87.68655395507812;-0.0026639902498573065,-2.8094356707697443e-7,-1.84972890338031e-7,-0.00009822441643336788;-2.5501110112458036e-9,-0.002831360325217247,-0.052296966314315796,0.09530900418758392;-0.01724300906062126,-0.019467918202280998,-1.8487018849100423e-7,0.00009747916192281991;-0.000095442017482128,0,0,0
;-87.68663787841797;-0.002663965569809079,-2.8239801963536593e-7,-1.8497422615837422e-7,-0.00009871927613858134;-2.547936528429773e-9,-0.002846003044396639,-0.05228269845247269,0.09530889242887497;-0.017243025824427605,-0.01946793682873249,-1.8582429106572818e-7,0.00009746835712576285;-0.00009545357897877693,0,0,0
;-87.68672180175781;-0.002663940191268921,-2.83852443772048e-7,-1.8497556197871745e-7,-0.00009921399032464251;-2.545770261264124e-9,-0.002860645530745387,-0.052268367260694504,0.0953088253736496;-0.01724303886294365,-0.019467955455183983,-1.8677857838156342e-7,0.00009745754505274817;-0.00009546511864755303,0,0,0
;-87.68679809570312;-0.002663922496140003,-2.851749343335541e-7,-1.8497686937735125e-7,-0.00009966250217985362;-2.543611099525833e-9,-0.0028739571571350098,-0.052254125475883484,0.09530872851610184;-0.017243050038814545,-0.019467972218990326,-1.8764608000765293e-7,0.00009744674753164873;-0.00009547677473165095,0,0,0
;-87.68688201904297;-0.0026638968847692013,-2.866294437353645e-7,-1.8497817677598505e-7,-0.00010015699808718637;-2.5414632620623934e-9,-0.0028885998763144016,-0.052239790558815,0.09530860930681229;-0.017243066802620888,-0.019467990845441818,-1.8860013994981273e-7,0.00009743594273459166;-0.00009548828529659659,0,0,0
;-87.68695831298828;-0.002663879655301571,-2.8795199114028946e-7,-1.849794415420547e-7,-0.00010060527711175382;-2.539322530026311e-9,-0.0029019119683653116,-0.052225492894649506,0.0953085720539093;-0.017243079841136932,-0.019468003883957863,-1.894675989433381e-7,0.00009742515976540744;-0.00009549995593260974,0,0,0
;-87.68704986572266;-0.002663848688825965,-2.895384625389852e-7,-1.8498080578410736e-7,-0.000101145647931844;-2.5371946765773146e-9,-0.0029178860131651163,-0.05221128463745117,0.09530845284461975;-0.017243094742298126,-0.019468024373054504,-1.9050845878609834e-7,0.00009741435496835038;-0.00009551135008223355,0,0,0
;-87.68712615966797;-0.0026638281997293234,-2.908611236307479e-7,-1.849820563393223e-7,-0.00010159367229789495;-2.5350717081096263e-9,-0.0029311981052160263,-0.052196964621543884,0.09530838578939438;-0.01724310964345932,-0.019468042999505997,-1.913759177796237e-7,0.00009740357927512378;-0.00009552297706250101,0,0,0
;-87.68721008300781;-0.002663803519681096,-2.923156898759771e-7,-1.849833637379561e-7,-0.00010208769526798278;-2.5329596198275794e-9,-0.002945841522887349,-0.052182719111442566,0.09530826658010483;-0.017243122681975365,-0.01946806162595749,-1.9233019088460424e-7,0.00009739280358189717;-0.00009553449490340427,0,0,0
;-87.68728637695312;-0.00266378466039896,-2.9363837938944926e-7,-1.8498462850402575e-7,-0.00010253550135530531;-2.5308539708390754e-9,-0.0029591538477689028,-0.05216846987605095,0.09530824422836304;-0.01724313385784626,-0.019468076527118683,-1.9319749355872773e-7,0.00009738201333675534;-0.00009554610005579889,0,0,0
;-87.68737030029297;-0.0026637602131813765,-2.950930593215162e-7,-1.849858932700954e-7,-0.00010302926966687664;-2.5287594240808176e-9,-0.0029737974982708693,-0.052154239267110825,0.09530816227197647;-0.017243150621652603,-0.019468095153570175,-1.941516245551611e-7,0.00009737125219544396;-0.00009555758879287168,0,0,0
;-87.68744659423828;-0.002663741819560528,-2.9641577725669777e-7,-1.8498718645787449e-7,-0.00010347684292355552;-2.5266717607053124e-9,-0.0029871100559830666,-0.052139975130558014,0.09530807286500931;-0.017243163660168648,-0.019468111917376518,-1.9501895565099403e-7,0.00009736046922625974;-0.00009556920122122392,0,0,0
;-87.6875228881836;-0.002663722960278392,-2.977385520352982e-7,-1.84988508067363e-7,-0.00010392432159278542;-2.5245925350247944e-9,-0.003000422613695264,-0.05212575942277908,0.09530796855688095;-0.017243176698684692,-0.01946813054382801,-1.9588637201195525e-7,0.00009734970808494836;-0.00009558081364957616,0,0,0
;-87.6875991821289;-0.0026637024711817503,-2.9906135523560806e-7,-1.8498982967685151e-7,-0.00010437168384669349;-2.5225219690838685e-9,-0.0030137356370687485,-0.05211155116558075,0.09530787169933319;-0.017243187874555588,-0.019468147307634354,-1.9675375995120703e-7,0.00009733893966767937;-0.00009559240425005555,0,0,0
;-87.68767547607422;-0.0026636840775609016,-3.003842152793368e-7,-1.8499115128634003e-7,-0.00010481890058144927;-2.5204609510609544e-9,-0.003027048660442233,-0.05209731683135033,0.09530780464410782;-0.01724320277571678,-0.019468164071440697,-1.9762117631216825e-7,0.0000973281858023256;-0.00009560400212649256,0,0,0
;-87.68775177001953;-0.0026636633556336164,-3.0170713216648437e-7,-1.8499248710668326e-7,-0.00010526606638450176;-2.5184079266438175e-9,-0.003040362149477005,-0.05208311975002289,0.09530773758888245;-0.017243217676877975,-0.01946818083524704,-1.9848842214287288e-7,0.00009731742466101423;-0.00009561557817505673,0,0,0
;-87.68782806396484;-0.002663643565028906,-3.030300774753414e-7,-1.8499385134873592e-7,-0.00010571311577223241;-2.5163635619662728e-9,-0.0030536754056811333,-0.052068937569856644,0.09530766308307648;-0.01724322885274887,-0.019468197599053383,-1.9935582429297938e-7,0.0000973066853475757;-0.00009562716877553612,0,0,0
;-87.68791961669922;-0.002663614694029093,-3.0461694677796913e-7,-1.84995244012498e-7,-0.00010625210416037589;-2.514331409741999e-9,-0.003069651313126087,-0.05205470323562622,0.09530755132436752;-0.017243243753910065,-0.019468218088150024,-2.0039659887061134e-7,0.00009729594603413716;-0.00009563849016558379,0,0,0
;-87.68799591064453;-0.0026635960675776005,-3.05939948930245e-7,-1.8499652298942237e-7,-0.0001066989207174629;-2.5123041424990333e-9,-0.003082964802160859,-0.052040547132492065,0.09530742466449738;-0.01724325679242611,-0.019468234851956367,-2.012639725990084e-7,0.00009728518489282578;-0.00009565005893819034,0,0,0
;-87.68807220458984;-0.0026635751128196716,-3.0726292266081145e-7,-1.8499781617720146e-7,-0.00010714561358327046;-2.51028553499566e-9,-0.0030962780583649874,-0.052026379853487015,0.09530739486217499;-0.017243271693587303,-0.01946824975311756,-2.0213134632740548e-7,0.00009727446740726009;-0.00009566162043483928,0,0,0
;-87.68814849853516;-0.002663556020706892,-3.0858595323479676e-7,-1.8499910936498054e-7,-0.00010759220458567142;-2.5082749210980637e-9,-0.0031095922458916903,-0.05201217532157898,0.09530728310346603;-0.017243286594748497,-0.019468266516923904,-2.0299869163409312e-7,0.00009726372081786394;-0.00009567316737957299,0,0,0
;-87.68822479248047;-0.002663535065948963,-3.0990904065220093e-7,-1.8500044518532377e-7,-0.00010803867189679295;-2.5062734110292695e-9,-0.0031229055020958185,-0.05199803039431572,0.09530721604824066;-0.017243297770619392,-0.019468285143375397,-2.0386593746479775e-7,0.00009725298878038302;-0.0000956847143243067,0,0,0
;-87.68830871582031;-0.002663511550053954,-3.113641469099093e-7,-1.85001781005667e-7,-0.00010853104322450235;-2.504281448878487e-9,-0.003137551713734865,-0.051983851939439774,0.09530710428953171;-0.017243310809135437,-0.01946830376982689,-2.0482009688294056e-7,0.00009724226401885971;-0.00009569613757776096,0,0,0
;-87.68838500976562;-0.0026634896639734507,-3.126872343273135e-7,-1.8500307419344608e-7,-0.00010897727770498022;-2.5022959260212474e-9,-0.0031508654356002808,-0.051969725638628006,0.09530701488256454;-0.01724332757294178,-0.019468320533633232,-2.0568742797877348e-7,0.00009723154653329402;-0.00009570767724653706,0,0,0
;-87.68846893310547;-0.0026634668465703726,-3.141423405850219e-7,-1.850043958029346e-7,-0.00010946940165013075;-2.5003206172158343e-9,-0.00316551118157804,-0.051955584436655045,0.09530696272850037;-0.017243340611457825,-0.019468337297439575,-2.0664133160153142e-7,0.00009722082904772833;-0.00009571907867211848,0,0,0
;-87.68854522705078;-0.0026634454261511564,-3.154654848458449e-7,-1.8500566056900425e-7,-0.00010991541785188019;-2.498351969748569e-9,-0.0031788256019353867,-0.05194146931171417,0.0953068733215332;-0.01724335364997387,-0.01946835406124592,-2.0750866269736434e-7,0.00009721011156216264;-0.00009573059651302174,0,0,0
;-87.6886215209961;-0.002663425635546446,-3.167886859500868e-7,-1.8500698217849276e-7,-0.00011036133219022304;-2.496391093842476e-9,-0.003192140255123377,-0.05192732438445091,0.09530681371688843;-0.017243364825844765,-0.01946837082505226,-2.0837596537148784e-7,0.00009719940135255456;-0.00009574211435392499,0,0,0
;-87.6886978149414;-0.0026634042151272297,-3.181119154760381e-7,-1.8500824694456242e-7,-0.00011080713011324406;-2.4944384335867653e-9,-0.0032054551411420107,-0.051913175731897354,0.09530676156282425;-0.01724337972700596,-0.019468387588858604,-2.092431543587736e-7,0.00009718869114294648;-0.00009575360309099779,0,0,0
;-87.68877410888672;-0.0026633853558450937,-3.1943517342369887e-7,-1.8500956855405093e-7,-0.00011125282617285848;-2.4924944330706467e-9,-0.003218770259991288,-0.051899056881666183,0.09530662000179291;-0.017243392765522003,-0.019468404352664948,-2.101104570328971e-7,0.0000971779809333384;-0.00009576512820785865,0,0,0
;-87.68885040283203;-0.0026633664965629578,-3.207584882147785e-7,-1.8501083332012058e-7,-0.00011169840581715107;-2.4905582041157004e-9,-0.0032320846803486347,-0.0518849715590477,0.09530653804540634;-0.017243405804038048,-0.01946842297911644,-2.1097774549616588e-7,0.00009716729255160317;-0.00009577660966897383,0,0,0
;-87.68892669677734;-0.0026633453089743853,-3.220818030058581e-7,-1.8501219756217324e-7,-0.00011214387632207945;-2.4886299687665314e-9,-0.0032453995663672686,-0.05187083035707474,0.09530647844076157;-0.017243418842554092,-0.019468439742922783,-2.1184490606174222e-7,0.00009715660416986793;-0.00009578816388966516,0,0,0
;-87.68901824951172;-0.002663314575329423,-3.2366915547754616e-7,-1.8501353338251647e-7,-0.0001126811548601836;-2.4867132797368185e-9,-0.0032613780349493027,-0.051856786012649536,0.0953063815832138;-0.017243433743715286,-0.019468460232019424,-2.1288568063937419e-7,0.00009714590123621747;-0.00009579934703651816,0,0,0
;-87.68909454345703;-0.0026632961817085743,-3.2499252711204463e-7,-1.850147839377314e-7,-0.00011312641436234117;-2.484801253643809e-9,-0.00327469315379858,-0.05184264853596687,0.09530629217624664;-0.01724344864487648,-0.019468476995825768,-2.1375295489178825e-7,0.00009713521285448223;-0.00009581081394571811,0,0,0
;-87.68917083740234;-0.002663274761289358,-3.2631592716825253e-7,-1.8501603449294635e-7,-0.00011357154289726168;-2.482896999111972e-9,-0.0032880089711397886,-0.05182860791683197,0.09530620276927948;-0.017243459820747375,-0.01946849189698696,-2.1462007282480045e-7,0.000097124524472747;-0.00009582228085491806,0,0,0
;-87.68924713134766;-0.002663255902007222,-3.276393840678793e-7,-1.8501724241559714e-7,-0.00011401659139664844;-2.4810005161413073e-9,-0.003301324788480997,-0.05181450769305229,0.09530612081289291;-0.01724347285926342,-0.019468508660793304,-2.154873328663598e-7,0.0000971138579188846;-0.00009583375504007563,0,0,0
