voltage;ICaL,ICaNa,IpCa,ICab;ICaK,IKs,IKr,IK1;IKb,INaK,INab,INa;INaCa,Ito,INalate,NA,NA
;19.069486618041992;-0.451049268245697,-0.0697183758020401,0.0002408847794868052,-0.0013287386391311884;0.04700571671128273,0.1441262662410736,0.4501993954181671,0.0005223752232268453;0.18013262748718262,0.14344991743564606,-0.0030870710033923388,-0.09130709618330002;-0.13893789052963257,0.0026962661650031805,-0.09130709618330002,0.21294504404067993
;19.052488327026367;-0.4509800970554352,-0.06968297809362411,0.00024083688913378865,-0.0013297864934429526;0.046948254108428955,0.14413900673389435,0.45034530758857727,0.0005232285475358367;0.18003089725971222,0.14343585073947906,-0.003088412806391716,-0.09130074828863144;-0.13902950286865234,0.0026897869538515806,-0.09130074828863144,0.21294166147708893
;19.035490036010742;-0.450911283493042,-0.06964763253927231,0.00024078904243651778,-0.001330834929831326;0.04689089581370354,0.1441517025232315,0.4504913091659546,0.0005240825121290982;0.1799291968345642,0.14342176914215088,-0.0030897550750523806,-0.09129437059164047;-0.1391206681728363,0.0026833282317966223,-0.09129437059164047,0.2129386067390442
;19.018491744995117;-0.4508419930934906,-0.06961224973201752,0.00024074118118733168,-0.0013318837154656649;0.0468335784971714,0.14416438341140747,0.4506372809410095,0.0005249385721981525;0.1798275113105774,0.1434076577425003,-0.0030910971108824015,-0.0912880077958107;-0.139211967587471,0.0026768874377012253,-0.0912880077958107,0.21293579041957855
;19.001495361328125;-0.4507729709148407,-0.0695769190788269,0.00024069334904197603,-0.0013329333160072565;0.046776361763477325,0.14417701959609985,0.4507831931114197,0.000525795272551477;0.17972582578659058,0.14339357614517212,-0.0030924396123737097,-0.09128164499998093;-0.13930299878120422,0.002670467831194401,-0.09128164499998093,0.2129330188035965
;18.9844970703125;-0.4507041275501251,-0.06954164803028107,0.00024064550234470516,-0.0013339838478714228;0.04671922326087952,0.14418964087963104,0.45092907547950745,0.0005266534280963242;0.17962415516376495,0.14337946474552155,-0.003093782579526305,-0.09127525240182877;-0.13939368724822998,0.0026640670839697123,-0.09127525240182877,0.21293042600154877
;18.967500686645508;-0.45063549280166626,-0.06950642913579941,0.00024059769930317998,-0.0013350347289815545;0.04666219651699066,0.14420221745967865,0.45107486844062805,0.0005275136209093034;0.17952251434326172,0.14336539804935455,-0.003095126012340188,-0.0912688598036766;-0.13948498666286469,0.0026576837990432978,-0.0912688598036766,0.21292707324028015
;18.950504302978516;-0.4505669176578522,-0.06947124004364014,0.00024054986715782434,-0.0013360859593376517;0.04660525918006897,0.14421476423740387,0.4512207806110382,0.0005283745122142136;0.17942090332508087,0.143351212143898,-0.0030964689794927835,-0.09126245975494385;-0.13957567512989044,0.002651321468874812,-0.09126245975494385,0.2129243165254593
;18.933509826660156;-0.45049864053726196,-0.06943610310554504,0.0002405020932201296,-0.0013371382374316454;0.046548400074243546,0.1442273110151291,0.451366662979126,0.0005292376154102385;0.17931927740573883,0.1433371603488922,-0.003097813343629241,-0.09125606715679169;-0.13966673612594604,0.0026449761353433132,-0.09125606715679169,0.2129211276769638
;18.916515350341797;-0.4504304528236389,-0.06940100342035294,0.00024045430473051965,-0.0013381907483562827;0.04649164527654648,0.14423982799053192,0.45151248574256897,0.0005301006021909416;0.17921769618988037,0.14332309365272522,-0.003099156776443124,-0.09124967455863953;-0.13975752890110016,0.002638651756569743,-0.09124967455863953,0.21291790902614594
;18.899520874023438;-0.45036253333091736,-0.0693659856915474,0.0002404065162409097,-0.0013392443070188165;0.04643498733639717,0.1442522406578064,0.4516582787036896,0.0005309656262397766;0.1791161298751831,0.14330902695655823,-0.0031005016062408686,-0.09124323725700378;-0.1398477852344513,0.002632345538586378,-0.09124323725700378,0.2129150778055191
;18.882526397705078;-0.4502945840358734,-0.06933095306158066,0.0002403587568551302,-0.0013402980985119939;0.04637840390205383,0.14426466822624207,0.4518040120601654,0.0005318329203873873;0.17901457846164703,0.14329500496387482,-0.0031018450390547514,-0.09123682230710983;-0.13993841409683228,0.00262605887837708,-0.09123682230710983,0.2129119634628296
;18.86553192138672;-0.45022690296173096,-0.06929600238800049,0.00024031101202126592,-0.0013413524720817804;0.046321917325258255,0.14427705109119415,0.4519498348236084,0.0005327007966116071;0.17891305685043335,0.14328086376190186,-0.00310319010168314,-0.0912303701043129;-0.14002864062786102,0.002619790378957987,-0.0912303701043129,0.2129090577363968
;18.84853744506836;-0.45015963912010193,-0.06926112622022629,0.00024026326718740165,-0.001342408242635429;0.046265535056591034,0.14428941905498505,0.4520955979824066,0.0005335700698196888;0.17881153523921967,0.14326676726341248,-0.003104536095634103,-0.09122392535209656;-0.14011959731578827,0.0026135409716516733,-0.09122392535209656,0.21290500462055206
;18.83154296875;-0.4500919580459595,-0.06922619044780731,0.0002402155369054526,-0.0013434640131890774;0.0462091900408268,0.14430172741413116,0.45224133133888245,0.0005344407400116324;0.17871001362800598,0.14325273036956787,-0.0031058811582624912,-0.09121748059988022;-0.14020957052707672,0.002607309492304921,-0.09121748059988022,0.21290244162082672
;18.81454849243164;-0.450024276971817,-0.06919129937887192,0.00024016780662350357,-0.001344520365819335;0.04615292325615883,0.1443140208721161,0.4523870646953583,0.0005353129236027598;0.17860852181911469,0.1432386189699173,-0.003107225988060236,-0.09121102094650269;-0.14029935002326965,0.0026010978035628796,-0.09121102094650269,0.2129000425338745
;18.79755401611328;-0.4499569833278656,-0.0691564679145813,0.00024012009089346975,-0.001345577766187489;0.04609675705432892,0.14432628452777863,0.45253291726112366,0.0005361863877624273;0.17850705981254578,0.1432245820760727,-0.0031085722148418427,-0.09120456129312515;-0.14039011299610138,0.0025949040427803993,-0.09120456129312515,0.21289651095867157
;18.780559539794922;-0.44988980889320374,-0.06912168860435486,0.0002400724042672664,-0.0013466355158016086;0.04604068771004677,0.14433851838111877,0.4526786506175995,0.0005370613653212786;0.17840558290481567,0.14321044087409973,-0.0031099189072847366,-0.09119807928800583;-0.140480175614357,0.0025887282099574804,-0.09119807928800583,0.21289348602294922
;18.763565063476562;-0.44982266426086426,-0.06908693164587021,0.0002400247030891478,-0.001347693963907659;0.045984696596860886,0.14435070753097534,0.4528244733810425,0.0005379377398639917;0.17830416560173035,0.14319643378257751,-0.0031112649012356997,-0.0911916121840477;-0.14057017862796783,0.0025825712364166975,-0.0911916121840477,0.2128906548023224
;18.746570587158203;-0.449755996465683,-0.06905226409435272,0.00023997701646294445,-0.001348753459751606;0.04592880979180336,0.14436285197734833,0.4529702067375183,0.0005388155113905668;0.17820273339748383,0.14318232238292694,-0.0031126122921705246,-0.09118514508008957;-0.14065979421138763,0.002576433354988694,-0.09118514508008957,0.21288760006427765
;18.729576110839844;-0.44968926906585693,-0.06901758909225464,0.00023992935894057155,-0.0013498131884261966;0.04587299004197121,0.1443749964237213,0.4531160295009613,0.0005396954948082566;0.1781013011932373,0.14316827058792114,-0.0031139589846134186,-0.09117864072322845;-0.14074943959712982,0.002570312935858965,-0.09117864072322845,0.2128847986459732
;18.712581634521484;-0.4496227204799652,-0.06898297369480133,0.00023988170141819865,-0.00135087373200804;0.04581726714968681,0.14438708126544952,0.45326170325279236,0.0005405760603025556;0.17799991369247437,0.14315415918827057,-0.003115306608378887,-0.09117213636636734;-0.1408395618200302,0.0025642113760113716,-0.09117213636636734,0.2128812074661255
;18.695589065551758;-0.449556440114975,-0.06894843280315399,0.00023983405844774097,-0.0013519347412511706;0.04576164111495018,0.14439915120601654,0.4534074664115906,0.0005414573824964464;0.17789854109287262,0.14314007759094238,-0.003116654697805643,-0.09116564691066742;-0.14092949032783508,0.0025581277441233397,-0.09116564691066742,0.21287767589092255
;18.67859649658203;-0.4494902491569519,-0.06891390681266785,0.0002397864154772833,-0.0013529964489862323;0.04570610076189041,0.14441120624542236,0.4535532295703888,0.000542341498658061;0.17779715359210968,0.14312602579593658,-0.0031180023215711117,-0.09115912020206451;-0.1410180777311325,0.0025520625058561563,-0.09115912020206451,0.2128755897283554
;18.661605834960938;-0.44942426681518555,-0.06887944042682648,0.00023973877250682563,-0.001354058738797903;0.0456506572663784,0.1444232165813446,0.45369887351989746,0.0005432264297269285;0.1776958554983139,0.14311201870441437,-0.0031193506438285112,-0.0911526158452034;-0.14110766351222992,0.002546014729887247,-0.0911526158452034,0.2128722220659256
;18.644615173339844;-0.4493579864501953,-0.06884494423866272,0.00023969118774402887,-0.0013551217271015048;0.04559525102376938,0.14443518221378326,0.4538445770740509,0.0005441121174953878;0.17759452760219574,0.14309799671173096,-0.003120698733255267,-0.0911460667848587;-0.14119713008403778,0.0025399865116924047,-0.0911460667848587,0.21286934614181519
;18.627622604370117;-0.44929197430610657,-0.06881050765514374,0.00023964358842931688,-0.0013561854138970375;0.045539941638708115,0.14444714784622192,0.45399028062820435,0.0005449997843243182;0.17749324440956116,0.14308388531208038,-0.0031220479868352413,-0.0911395400762558;-0.14128734171390533,0.0025339757557958364,-0.0911395400762558,0.21286548674106598
;18.610631942749023;-0.449226051568985,-0.06877610832452774,0.00023959600366652012,-0.0013572495663538575;0.04548471421003342,0.1444590538740158,0.4541359543800354,0.0005458890809677541;0.1773919314146042,0.1430698037147522,-0.0031233972404152155,-0.0911330059170723;-0.14137616753578186,0.002527983160689473,-0.0911330059170723,0.21286292374134064
;18.59364128112793;-0.44916027784347534,-0.06874176859855652,0.00023954840435180813,-0.0013583144173026085;0.04542957991361618,0.1444709450006485,0.45428165793418884,0.0005467796581797302;0.1772906631231308,0.1430557519197464,-0.0031247474253177643,-0.0911264568567276;-0.14146532118320465,0.0025220075622200966,-0.0911264568567276,0.2128600925207138
;18.576650619506836;-0.44909465312957764,-0.06870745122432709,0.00023950084869284183,-0.0013593797339126468;0.04537452757358551,0.1444828063249588,0.4544273316860199,0.00054767174879089;0.1771893948316574,0.14304174482822418,-0.0031260959804058075,-0.09111990034580231;-0.14155451953411102,0.002516049426048994,-0.09111990034580231,0.21285700798034668
;18.559659957885742;-0.44902923703193665,-0.06867319345474243,0.00023945326393004507,-0.0013604459818452597;0.0453195683658123,0.14449462294578552,0.4545728862285614,0.0005485645378939807;0.1770881712436676,0.143027663230896,-0.0031274466309696436,-0.09111332148313522;-0.141642764210701,0.0025101108476519585,-0.09111332148313522,0.21285460889339447
;18.54266929626465;-0.4489639401435852,-0.06863897293806076,0.000239405722822994,-0.0013615126954391599;0.04526469111442566,0.14450639486312866,0.45471858978271484,0.0005494594806805253;0.176986962556839,0.14301356673240662,-0.0031287968158721924,-0.09110676497220993;-0.14173197746276855,0.002504189033061266,-0.09110676497220993,0.21285121142864227
;18.525678634643555;-0.44889897108078003,-0.06860480457544327,0.00023935818171594292,-0.0013625803403556347;0.04520990699529648,0.1445181667804718,0.4548642039299011,0.0005503559368662536;0.17688575387001038,0.14299951493740082,-0.0031301481649279594,-0.09110018610954285;-0.14182166755199432,0.00249828421510756,-0.09110018610954285,0.21284717321395874
;18.50868797302246;-0.44883406162261963,-0.06857066601514816,0.00023931064060889184,-0.0013636485673487186;0.045155204832553864,0.14452989399433136,0.4550098478794098,0.0005512537318281829;0.17678456008434296,0.1429855227470398,-0.0031314983498305082,-0.09109360724687576;-0.14191009104251862,0.002492398489266634,-0.09109360724687576,0.21284449100494385
;18.491697311401367;-0.44876930117607117,-0.06853658705949783,0.00023926315770950168,-0.00136471726000309;0.04510059580206871,0.14454157650470734,0.4551554322242737,0.000552152341697365;0.17668339610099792,0.142971470952034,-0.0031328496988862753,-0.09108700603246689;-0.14199833571910858,0.0024865297600626945,-0.09108700603246689,0.21284158527851105
;18.474706649780273;-0.4487047791481018,-0.06850254535675049,0.00023921564570628107,-0.0013657866511493921;0.045046065002679825,0.14455321431159973,0.4553009867668152,0.000553053105250001;0.1765822470188141,0.1429574191570282,-0.0031342008151113987,-0.09108040481805801;-0.14208708703517914,0.0024806794244796038,-0.09108040481805801,0.2128380835056305
;18.45771598815918;-0.4486400783061981,-0.06846849620342255,0.00023916814825497568,-0.0013668570900335908;0.044991593807935715,0.14456485211849213,0.4554465413093567,0.0005539553239941597;0.17648109793663025,0.1429433673620224,-0.0031355530954897404,-0.09107381105422974;-0.14217564463615417,0.002474845154210925,-0.09107381105422974,0.21283495426177979
;18.440725326538086;-0.4485754668712616,-0.06843447685241699,0.00023912067990750074,-0.0013679277617484331;0.04493720084428787,0.14457641541957855,0.4555920958518982,0.0005548589397221804;0.1763799786567688,0.1429292857646942,-0.003136905375868082,-0.09106720983982086;-0.14226432144641876,0.0024690290447324514,-0.09106720983982086,0.21283169090747833
;18.423734664916992;-0.4485110342502594,-0.06840053200721741,0.00023907318245619535,-0.0013689992483705282;0.044882893562316895,0.1445879489183426,0.45573773980140686,0.0005557641270570457;0.17627888917922974,0.1429152935743332,-0.0031382585875689983,-0.091060571372509;-0.14235186576843262,0.0024632306303828955,-0.091060571372509,0.2128295600414276
;18.40674591064453;-0.44844672083854675,-0.06836658716201782,0.00023902572866063565,-0.0013700712006539106;0.04482866823673248,0.14459945261478424,0.4558832347393036,0.000556670012883842;0.17617778480052948,0.1429011970758438,-0.0031396104022860527,-0.09105395525693893;-0.1424417346715927,0.002457448747009039,-0.09105395525693893,0.21282479166984558
;18.38975715637207;-0.44838255643844604,-0.06833270937204361,0.00023897827486507595,-0.001371143851429224;0.044774532318115234,0.1446109563112259,0.4560288190841675,0.0005575780523940921;0.1760767102241516,0.1428872048854828,-0.0031409633811563253,-0.09104732424020767;-0.14252936840057373,0.0024516847915947437,-0.09104732424020767,0.21282239258289337
;18.372770309448242;-0.44831860065460205,-0.06829887628555298,0.00023893083562143147,-0.0013722170842811465;0.04472048580646515,0.14462240040302277,0.45617440342903137,0.000558487547095865;0.17597566545009613,0.14287316799163818,-0.003142317058518529,-0.09104067832231522;-0.1426176279783249,0.0024459371343255043,-0.09104067832231522,0.2128191590309143
;18.355783462524414;-0.44825470447540283,-0.06826508045196533,0.00023888338182587177,-0.0013732908992096782;0.04466652870178223,0.14463382959365845,0.4563198983669281,0.0005593978567048907;0.17587466537952423,0.14285911619663239,-0.003143670503050089,-0.09103402495384216;-0.14270512759685516,0.00244020763784647,-0.09103402495384216,0.21281667053699493
